BEGIN_DATE,CZ_FIPS,CZ_NAME_STR,DAMAGE_CROPS_NUM,DAMAGE_PROPERTY_NUM,DEATHS_DIRECT,DEATHS_INDIRECT,END_DATE,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,state,year,CZ_FIPS3,county_name,county_fips
09/17/2000,34,DIXIE (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,034,NEWPORT NEWS,51700.0
09/17/2000,27,WAKULLA (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,027,MAUI,15009.0
09/17/2000,28,TAYLOR (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,028,MAUI,15009.0
09/17/2000,19,MADISON (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,019,HONOLULU,15003.0
09/17/2000,26,LIBERTY (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,026,HONOLULU,15003.0
09/17/2000,17,LEON (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,017,HONOLULU,15003.0
09/17/2000,29,LAFAYETTE (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,029,HONOLULU,15003.0
09/17/2000,18,JEFFERSON (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,018,HONOLULU,15003.0
09/17/2000,16,GADSDEN (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,016,HONOLULU,15003.0
09/17/2000,15,FRANKLIN (ZONE),0,0,0,0.0,09/18/2000,Hurricane (Typhoon),0,0.0,FL,2000,015,MAUI,15009.0
11/04/2001,76,MONROE/UPPER KEYS (ZONE),0,0,0,0.0,11/04/2001,Hurricane (Typhoon),0,0.0,FL,2001,076,HONOLULU,15003.0
11/05/2001,78,MONROE/LOWER KEYS (ZONE),0,0,0,0.0,11/05/2001,Hurricane (Typhoon),0,0.0,FL,2001,078,Lower Keys in Monroe,12087.0
11/05/2001,74,COASTAL DADE (ZONE),0,10000,0,0.0,11/05/2001,Hurricane (Typhoon),0,0.0,FL,2001,074,Miami-Dade,12086.0
11/05/2001,77,MONROE/MIDDLE KEYS (ZONE),0,0,0,0.0,11/05/2001,Hurricane (Typhoon),0,0.0,FL,2001,077,Middle Keys in Monroe,12087.0
11/05/2001,72,COASTAL BROWARD (ZONE),0,30000,0,0.0,11/05/2001,Hurricane (Typhoon),0,0.0,FL,2001,072,Broward,12011.0
11/05/2001,68,COASTAL PALM BEACH (ZONE),0,10000,0,0.0,11/05/2001,Hurricane (Typhoon),0,0.0,FL,2001,068,Palm Beach,12099.0
10/02/2002,64,LOWER BALDWIN (ZONE),0,75000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,AL,2002,064,Baldwin,1003.0
10/02/2002,62,UPPER BALDWIN (ZONE),0,0,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,AL,2002,062,Baldwin,1003.0
10/02/2002,61,UPPER MOBILE (ZONE),0,0,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,AL,2002,061,Mobile,1097.0
10/02/2002,63,LOWER MOBILE (ZONE),0,100000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,AL,2002,063,Mobile,1097.0
10/02/2002,48,EAST BATON ROUGE (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,048,East Baton Rouge,22033.0
10/02/2002,34,POINTE COUPEE (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,034,Pointe Coupee,22077.0
10/02/2002,62,ORLEANS (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,062,Orleans,22071.0
10/02/2002,66,LOWER TERREBONNE (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,066,Terrebonne,22109.0
10/02/2002,70,LOWER ST. BERNARD (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,070,St. Bernard,22087.0
10/02/2002,64,UPPER ST. BERNARD (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,064,St. Bernard,22087.0
10/02/2002,63,UPPER PLAQUEMINES (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,063,Plaquemines,22075.0
10/02/2002,59,UPPER LAFOURCHE (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,059,Lafourche,22057.0
10/02/2002,61,UPPER JEFFERSON (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,061,Jefferson,22051.0
10/02/2002,38,TANGIPAHOA (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,038,Tangipahoa,22105.0
10/02/2002,40,ST. TAMMANY (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,040,St. Tammany,22103.0
10/02/2002,58,ST. JOHN THE BAPTIST (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,058,St. John The Baptist,22095.0
10/02/2002,57,ST. JAMES (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,057,St. James,22093.0
10/02/2002,37,ST. HELENA (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,037,St. Helena,22091.0
10/02/2002,60,ST. CHARLES (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,060,St. Charles,22089.0
10/02/2002,35,WEST FELICIANA (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,035,West Feliciana,22125.0
10/02/2002,47,WEST BATON ROUGE (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,047,West Baton Rouge,22121.0
10/02/2002,39,WASHINGTON (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,039,Washington,22117.0
10/02/2002,65,UPPER TERREBONNE (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,065,Terrebonne,22109.0
10/02/2002,69,LOWER PLAQUEMINES (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,069,Plaquemines,22075.0
10/02/2002,67,LOWER LAFOURCHE (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,067,Lafourche,22057.0
10/02/2002,68,LOWER JEFFERSON (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,068,Jefferson,22051.0
10/02/2002,50,LIVINGSTON (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,050,Livingston,22063.0
10/02/2002,46,IBERVILLE (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,046,Iberville,22047.0
10/02/2002,36,EAST FELICIANA (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,036,East Feliciana,22037.0
10/02/2002,56,ASSUMPTION (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,056,Assumption,22007.0
10/02/2002,49,ASCENSION (ZONE),0,5540000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,049,Ascension,22005.0
10/03/2002,31,ALLEN (ZONE),500000,2000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,031,Allen,22003.0
10/03/2002,43,ACADIA (ZONE),11500000,50000000,0,0.0,10/03/2002,Hurricane (Typhoon),2,0.0,LA,2002,043,Acadia,22001.0
10/03/2002,44,LAFAYETTE (ZONE),8000000,80000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,044,Lafayette,22055.0
10/03/2002,41,CALCASIEU (ZONE),3000000,500000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,041,Calcasieu,22019.0
10/03/2002,30,BEAUREGARD (ZONE),300000,250000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,030,Beauregard,22011.0
10/03/2002,51,CAMERON (ZONE),200000,250000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,051,Cameron,22023.0
10/03/2002,28,RAPIDES (ZONE),8000000,50000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,028,Rapides,22079.0
10/03/2002,54,ST. MARY (ZONE),28000000,25000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,054,St. Mary,22101.0
10/03/2002,42,JEFFERSON DAVIS (ZONE),5000000,20000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,042,Jefferson Davis,22053.0
10/03/2002,45,UPPER ST. MARTIN (ZONE),19500000,10000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,045,St. Martin,22099.0
10/03/2002,33,ST. LANDRY (ZONE),13000000,20000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,033,St. Landry,22097.0
10/03/2002,53,IBERIA (ZONE),35000000,25000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,053,Iberia,22045.0
10/03/2002,29,AVOYELLES (ZONE),15000000,4000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,029,Avoyelles,22009.0
10/03/2002,52,VERMILION (ZONE),18000000,60000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,052,Vermilion,22113.0
10/03/2002,32,EVANGELINE (ZONE),3000000,20000000,0,0.0,10/03/2002,Hurricane (Typhoon),1,0.0,LA,2002,032,Evangeline,22039.0
10/03/2002,55,LOWER ST. MARTIN (ZONE),0,1000000,0,0.0,10/03/2002,Hurricane (Typhoon),0,0.0,LA,2002,055,St. Martin,22099.0
10/03/2002,23,FRANKLIN (ZONE),0,500000,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,LA,2002,023,Franklin,22041.0
10/03/2002,42,YAZOO (ZONE),0,71430,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,042,Yazoo,28163.0
10/03/2002,34,WASHINGTON (ZONE),0,71430,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,034,Washington,28151.0
10/03/2002,47,WARREN (ZONE),0,71430,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,047,Warren,28149.0
10/03/2002,56,SMITH (ZONE),0,71430,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,056,Smith,28129.0
10/03/2002,50,SCOTT (ZONE),0,71430,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,050,Scott,28123.0
10/03/2002,43,MADISON (ZONE),0,71430,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,043,Madison,28089.0
10/03/2002,25,LEFLORE (ZONE),0,71430,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,025,Leflore,28083.0
10/03/2002,44,LEAKE (ZONE),0,0,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,044,Leake,28079.0
10/03/2002,57,JASPER (ZONE),0,0,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,057,Jasper,28061.0
10/03/2002,48,HINDS (ZONE),0,0,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,048,Hinds,28049.0
10/03/2002,65,COVINGTON (ZONE),0,0,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,065,Covington,28031.0
10/03/2002,27,CARROLL (ZONE),0,0,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,027,Carroll,28015.0
10/03/2002,37,ATTALA (ZONE),0,0,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,037,Attala,28007.0
10/03/2002,60,ADAMS (ZONE),0,0,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,MS,2002,060,Adams,28001.0
10/03/2002,7,MOREHOUSE (ZONE),0,500000,0,0.0,10/04/2002,Hurricane (Typhoon),0,0.0,LA,2002,007,Morehouse,22067.0
07/14/2003,237,BRAZORIA (ZONE),0,1270000,0,0.0,07/16/2003,Hurricane (Typhoon),0,0.0,TX,2003,237,Brazoria,48039.0
07/14/2003,238,GALVESTON (ZONE),0,8300000,0,0.0,07/16/2003,Hurricane (Typhoon),0,0.0,TX,2003,238,Galveston,48167.0
07/14/2003,214,CHAMBERS (ZONE),0,0,0,0.0,07/16/2003,Hurricane (Typhoon),0,0.0,TX,2003,214,Chambers,48071.0
07/14/2003,236,MATAGORDA (ZONE),0,716300,0,0.0,07/16/2003,Hurricane (Typhoon),0,0.0,TX,2003,236,Matagorda,48321.0
07/14/2003,235,JACKSON (ZONE),0,594000,0,0.0,07/16/2003,Hurricane (Typhoon),2,0.0,TX,2003,235,Jackson,48239.0
07/14/2003,213,HARRIS (ZONE),0,0,0,0.0,07/16/2003,Hurricane (Typhoon),0,0.0,TX,2003,213,Harris,48201.0
07/15/2003,247,CALHOUN (ZONE),0,0,0,0.0,07/15/2003,Hurricane (Typhoon),0,0.0,TX,2003,247,Calhoun,48057.0
07/15/2003,246,REFUGIO (ZONE),0,0,0,0.0,07/15/2003,Hurricane (Typhoon),0,0.0,TX,2003,246,Refugio,48391.0
07/15/2003,245,ARANSAS (ZONE),0,0,0,0.0,07/15/2003,Hurricane (Typhoon),0,0.0,TX,2003,245,Aransas,48007.0
07/15/2003,244,SAN PATRICIO (ZONE),0,0,0,0.0,07/15/2003,Hurricane (Typhoon),0,0.0,TX,2003,244,San Patricio,48409.0
09/17/2003,80,BEAUFORT (ZONE),9200000,3600000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,080,Beaufort,37013.0
09/17/2003,81,WESTERN HYDE (ZONE),0,0,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,081,Hyde,37095.0
09/17/2003,47,WESTERN DARE (ZONE),0,0,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,047,Dare,37055.0
09/17/2003,45,WASHINGTON (ZONE),0,12000000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,045,Washington,37187.0
09/17/2003,46,TYRRELL (ZONE),0,0,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,046,Tyrrell,37177.0
09/17/2003,44,PITT (ZONE),0,2000000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,044,Pitt,37147.0
09/17/2003,94,PAMLICO (ZONE),5000000,50000000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,094,Pamlico,37137.0
09/17/2003,98,ONSLOW (ZONE),0,1030000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,098,Onslow,37133.0
09/17/2003,29,MARTIN (ZONE),0,0,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,029,Martin,37117.0
09/17/2003,91,LENOIR (ZONE),0,200000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,091,Lenoir,37107.0
09/17/2003,92,JONES (ZONE),0,300000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,092,Jones,37103.0
09/17/2003,79,GREENE (ZONE),0,770000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,079,Greene,37079.0
09/17/2003,104,EASTERN HYDE (ZONE),0,0,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,104,Hyde,37095.0
09/17/2003,103,EASTERN DARE (ZONE),0,347000000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,103,Dare,37055.0
09/17/2003,90,DUPLIN (ZONE),50000,200000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,090,Duplin,37061.0
09/17/2003,93,CRAVEN (ZONE),0,2500000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,093,Craven,37049.0
09/17/2003,95,CARTERET (ZONE),0,16000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,095,Carteret,37031.0
09/18/2003,30,BERTIE (ZONE),0,2500000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,030,Bertie,37015.0
09/18/2003,17,WESTERN CURRITUCK (ZONE),0,700000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,017,Currituck,37053.0
09/18/2003,32,PERQUIMANS (ZONE),0,1500000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,032,Perquimans,37143.0
09/18/2003,15,PASQUOTANK (ZONE),0,4500000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,015,Pasquotank,37139.0
09/18/2003,102,EASTERN CURRITUCK (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,102,Currituck,37053.0
09/18/2003,31,CHOWAN (ZONE),0,7600000,1,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,031,Chowan,37041.0
09/18/2003,16,CAMDEN (ZONE),0,99000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,016,Camden,37029.0
09/18/2003,13,HERTFORD (ZONE),0,1400000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,013,Hertford,37091.0
09/18/2003,14,GATES (ZONE),0,900000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,014,Gates,37073.0
09/18/2003,12,NORTHAMPTON (ZONE),0,1600000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,NC,2003,012,Northampton,37131.0
09/18/2003,87,GREENSVILLE (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,087,Greensville,51081.0
09/18/2003,87,GREENSVILLE (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,087,City of Emporia,51595.0
09/18/2003,99,ACCOMACK (ZONE),0,0,1,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,099,Accomack,51001.0
09/18/2003,81,PRINCE GEORGE (ZONE),3700000,6000000,1,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,081,Prince George,51149.0
09/18/2003,81,PRINCE GEORGE (ZONE),3700000,6000000,1,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,081,City of Hopewell,51670.0
09/18/2003,81,PRINCE GEORGE (ZONE),3700000,6000000,1,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,081,City of Petersburg,51730.0
09/18/2003,88,SUSSEX (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,088,Sussex,51183.0
09/18/2003,78,LANCASTER (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,078,Lancaster,51103.0
09/18/2003,90,JAMES CITY (ZONE),46000,45000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,090,James City,51095.0
09/18/2003,90,JAMES CITY (ZONE),46000,45000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,090,City of Williamsburg,51830.0
09/18/2003,93,ISLE OF WIGHT (ZONE),0,0,1,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,093,Isle of Wight,51093.0
09/18/2003,84,GLOUCESTER (ZONE),2500000,8000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,084,Gloucester,51073.0
09/18/2003,74,ESSEX (ZONE),100000,20000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,074,Essex,51057.0
09/18/2003,97,CHESAPEAKE (ZONE),2000000,28000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,097,City of Chesapeake,51550.0
09/18/2003,91,YORK (ZONE),125000,133000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,091,York,51199.0
09/18/2003,75,WESTMORELAND (ZONE),450000,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,075,Westmoreland,51193.0
09/18/2003,98,VIRGINIA BEACH (ZONE),400000,39000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,098,City of Virginia Beach,51810.0
09/18/2003,89,SURRY (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,089,Surry,51181.0
09/18/2003,96,SUFFOLK (ZONE),2000000,31000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,096,City of Suffolk,51800.0
09/18/2003,76,RICHMOND (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,076,Richmond,51159.0
09/18/2003,77,NORTHUMBERLAND (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,077,Northumberland,51133.0
09/18/2003,100,NORTHAMPTON (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,100,Northampton,51131.0
09/18/2003,95,NORFOLK (ZONE),0,10000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,095,City of Norfolk,51710.0
09/18/2003,95,NORFOLK (ZONE),0,10000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,095,City of Portsmouth,51740.0
09/18/2003,94,NEWPORT NEWS (ZONE),300000,157000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,094,NEWPORT NEWS,51700
09/18/2003,85,MIDDLESEX (ZONE),2000000,14000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,085,Middlesex,51119.0
09/18/2003,86,MATHEWS (ZONE),1000000,21000000,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,086,Mathews,51115.0
09/18/2003,83,NEW KENT (ZONE),0,0,1,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,083,New Kent,51127.0
09/18/2003,92,SOUTHAMPTON (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,092,Southampton,51175.0
09/18/2003,92,SOUTHAMPTON (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,092,City of Franklin,51620.0
09/18/2003,82,CHARLES CITY (ZONE),0,0,0,0.0,09/19/2003,Hurricane (Typhoon),0,0.0,VA,2003,082,Charles City,51036.0
09/18/2003,88,CUMBERLAND (ZONE),0,28000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,088,Cumberland,37051.0
09/18/2003,78,WAYNE (ZONE),0,436000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,078,Wayne,37191.0
09/18/2003,10,WARREN (ZONE),0,270000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,010,Warren,37185.0
09/18/2003,43,WILSON (ZONE),0,1200000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,043,Wilson,37195.0
09/18/2003,8,GRANVILLE (ZONE),0,254000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,008,Granville,37077.0
09/18/2003,27,NASH (ZONE),0,809000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,027,Nash,37127.0
09/18/2003,9,VANCE (ZONE),0,369000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,009,Vance,37181.0
09/18/2003,7,PERSON (ZONE),0,104000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,007,Person,37145.0
09/18/2003,28,EDGECOMBE (ZONE),0,919000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,028,Edgecombe,37065.0
09/18/2003,11,HALIFAX (ZONE),0,1600000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,011,Halifax,37083.0
09/18/2003,41,WAKE (ZONE),0,890000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,041,Wake,37183.0
09/18/2003,26,FRANKLIN (ZONE),0,209000,1,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,026,Franklin,37069.0
09/18/2003,25,DURHAM (ZONE),0,205000,0,0.0,09/18/2003,Hurricane (Typhoon),0,0.0,NC,2003,025,Durham,37063.0
08/03/2004,81,WESTERN HYDE (ZONE),0,0,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,081,Hyde,37095.0
08/03/2004,47,WESTERN DARE (ZONE),0,0,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,047,Dare,37055.0
08/03/2004,45,WASHINGTON (ZONE),0,0,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,045,Washington,37187.0
08/03/2004,80,BEAUFORT (ZONE),0,0,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,080,Beaufort,37013.0
08/03/2004,103,EASTERN DARE (ZONE),0,2500000,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,103,Dare,37055.0
08/03/2004,95,CARTERET (ZONE),0,25000,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,095,Carteret,37031.0
08/03/2004,98,ONSLOW (ZONE),0,5000,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,098,Onslow,37133.0
08/03/2004,46,TYRRELL (ZONE),0,0,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,046,Tyrrell,37177.0
08/03/2004,93,CRAVEN (ZONE),0,10000,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,093,Craven,37049.0
08/03/2004,104,EASTERN HYDE (ZONE),0,5000000,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,104,Hyde,37095.0
08/03/2004,94,PAMLICO (ZONE),0,10000,0,0.0,08/03/2004,Hurricane (Typhoon),0,0.0,NC,2004,094,Pamlico,37137.0
08/11/2004,78,MONROE/LOWER KEYS (ZONE),0,150000,0,0.0,08/13/2004,Hurricane (Typhoon),0,0.0,FL,2004,078,Lower Keys in Monroe,12087.0
08/11/2004,76,MONROE/UPPER KEYS (ZONE),0,5000,0,0.0,08/13/2004,Hurricane (Typhoon),0,0.0,FL,2004,076,Upper Keys in Monroe,12087.0
08/11/2004,77,MONROE/MIDDLE KEYS (ZONE),0,5000,0,0.0,08/13/2004,Hurricane (Typhoon),0,0.0,FL,2004,077,Middle Keys in Monroe,12087.0
08/13/2004,69,COASTAL COLLIER (ZONE),0,2500000,0,0.0,08/13/2004,Hurricane (Typhoon),0,0.0,FL,2004,069,Collier,12021.0
08/13/2004,66,HENDRY (ZONE),0,50000,0,0.0,08/13/2004,Hurricane (Typhoon),0,0.0,FL,2004,066,Hendry,12051.0
08/13/2004,63,GLADES (ZONE),0,25000,0,0.0,08/13/2004,Hurricane (Typhoon),0,0.0,FL,2004,063,Glades,12043.0
08/13/2004,34,DIXIE (ZONE),0,0,0,0.0,08/13/2004,Hurricane (Typhoon),0,0.0,FL,2004,034,Dixie,12029.0
